size,number fraction
$\mu m$,-
0.5002188672374284,0.0058265830206201095
1.500656601712285,0.005788000334845632
2.501094336187142,0.005749417649071153
3.5015320706619986,0.005710834963296675
4.501969805136856,0.005672293874005258
5.502407539611712,0.00563433126802543
6.502845274086569,0.005596905548874129
7.503283008561425,0.005559479829722829
8.503720743036283,0.005522054110571528
9.50415847751114,0.005484672946257676
10.504596211985994,0.005447861103237856
11.505033946460852,0.0054115740266746145
12.50547168093571,0.005375286950111373
13.505909415410567,0.005338999873548132
14.506347149885421,0.0053027224033120905
15.506784884360279,0.005267010202323165
16.507222618835137,0.005231853664254156
17.507660353309994,0.005196697126185147
18.50809808778485,0.005161540588116137
19.508535822259706,0.005126384050047128
20.508973556734563,0.005091723858158465
21.509411291209418,0.0050576239319715085
22.509849025684275,0.005023587925305914
23.510286760159133,0.004989551918640322
24.51072449463399,0.004955515911974727
25.511162229108848,0.004921858598923837
26.511599963583706,0.004888756065526611
27.51203769805856,0.004855829618168346
28.512475432533417,0.004822903170810082
29.51291316700827,0.004789976723451818
30.51335090148313,0.0047572725047796225
31.513788635957987,0.004725117770226357
32.514226370432844,0.004693290291105955
33.5146641049077,0.0046614628119855525
34.51510183938256,0.004629635332865151
35.51553957385742,0.004597834241154319
36.51597730833227,0.004566576980717815
37.516415042807125,0.0045358371641460666
38.51685277728198,0.004505097347574318
39.51729051175684,0.00447435753100257
40.5177282462317,0.004443617714430821
41.518165980706556,0.00441320724769292
42.51860371518141,0.004383335188731369
43.51904144965627,0.004353672187712327
44.51947918413112,0.004324009186693284
45.51991691860598,0.004294346185674241
46.52035465308084,0.004264731433045406
47.520792387555694,0.004235649699953472
48.52123012203055,0.004207052738008233
49.52166785650541,0.0041784557760629944
50.52210559098027,0.004149858814117756
51.522543325455125,0.004121261852172517
52.522981059929975,0.004092918964243742
53.52341879440483,0.004065104197340538
54.52385652887969,0.004037563477446445
55.52429426335455,0.004010022757552352
56.524731997829406,0.003982482037658258
57.52516973230426,0.003954941317764165
58.52560746677912,0.003927808983283073
59.52604520125398,0.003901200808479177
60.52648293572883,0.0038747084079394783
61.52692067020369,0.00384821600739978
62.527358404678544,0.0038217236068600812
63.5277961391534,0.0037952312063203823
64.52823387362827,0.00376925108143066
65.52867160810311,0.0037437938130739333
66.52910934257798,0.0037183471256002276
67.52954707705283,0.003692900438126521
68.5299848115277,0.0036674537506528157
69.53042254600254,0.0036420478370165024
70.53086028047741,0.003617168718173552
71.53129801495226,0.0035927756202865733
72.53173574942711,0.0035683825223995947
73.53217348390197,0.0035439894245126156
74.53261121837681,0.0035195963266256365
75.53304895285169,0.003495238584365699
76.53348668732653,0.0034714223521462133
77.5339244218014,0.0034481122743401393
78.53436215627625,0.0034248021965340657
79.53479989075112,0.0034014921187279913
80.53523762522596,0.0033781820409219173
81.53567535970083,0.0033548719631158433
82.53611309417568,0.003332100802319709
83.53655082865055,0.0033099061535347557
84.53698856312539,0.003287749099751045
85.53742629760026,0.003265592045967334
86.5378640320751,0.0032434349921836234
87.53830176654996,0.0032212779383999127
88.53873950102482,0.0031995568422965148
89.53917723549966,0.0031784827927462296
90.53961496997454,0.0031576198320687463
91.54005270444938,0.003136756871391262
92.54049043892425,0.003115893910713778
93.5409281733991,0.0030950309500362943
94.54136590787397,0.003074372046408947
95.54180364234881,0.003054487675509137
96.54224137682368,0.003035173780286727
97.54267911129853,0.0030158598850643166
98.5431168457734,0.002996545989841906
99.54355458024824,0.002977232094619495
100.54399231472311,0.002957918199397085
101.54443004919796,0.0029392647181914217
102.54486778367283,0.002921593471695763
103.54530551814767,0.0029042440458933623
104.54574325262253,0.0028868946200909617
105.54618098709739,0.002869545194288562
106.54661872157223,0.002852195768486162
107.5470564560471,0.0028348463426837614
108.54749419052195,0.0028185768035021885
109.54793192499682,0.00280358557406317
110.54836965947166,0.0027887927677458786
111.54880739394653,0.002773999961428587
112.54924512842138,0.0027592071551112963
113.54968286289625,0.002744414348794005
114.55012059737109,0.002729621542476714
115.55055833184596,0.002715928665129128
116.5509960663208,0.0027038528901923275
117.55143380079568,0.002692294288696607
118.55187153527052,0.002680735687200888
119.55230926974538,0.002669177085705168
120.55274700422024,0.0026576184842094473
121.55318473869508,0.002646059882713728
122.55362247316995,0.0026345012812180077
123.5540602076448,0.0026247776390604704
124.55449794211967,0.002616894519937896
125.55493567659451,0.0026090169645121004
126.55537341106938,0.0026011394090863058
127.55581114554423,0.0025932618536605107
128.5562488800191,0.0025853842982347156
129.55668661449394,0.0025775067428089205
130.55712434896878,0.002569629187383125
131.55756208344366,0.002562533813532667
132.55799981791853,0.002557101396772711
133.55843755239337,0.0025525497555279196
134.55887528686821,0.0025479981142831278
135.5593130213431,0.002543446473038336
136.55975075581796,0.0025388948317935436
137.5601884902928,0.0025343431905487514
138.56062622476765,0.00252979154930396
139.56106395924252,0.002525239908059168
140.5615016937174,0.0025206882668143767
141.56193942819223,0.002516581783168555
142.56237716266708,0.0025133172472375878
143.56281489714195,0.0025104495014225034
144.56325263161682,0.002507581755607419
145.56369036609163,0.002504714009792335
146.5641281005665,0.002501846263977251
147.56456583504138,0.002498978518162166
148.56500356951622,0.0024961107723470823
149.56544130399107,0.002493243026531998
150.56587903846594,0.002490375280716914
151.5663167729408,0.0024875075349018298
152.56675450741565,0.002484639789086746
153.5671922418905,0.002481686571416455
154.56762997636537,0.002478286755781056
155.56806771084024,0.0024745258140357563
156.56850544531508,0.0024707648722904563
157.56894317978993,0.0024670039305451567
158.5693809142648,0.002463242988799857
159.56981864873967,0.0024594820470545575
160.57025638321448,0.002455721105309258
161.57069411768936,0.0024519601635639584
162.57113185216423,0.002448199221818659
163.57156958663907,0.0024444382800733583
164.57200732111392,0.0024406773383280587
165.5724450555888,0.0024369163965827587
166.57288279006366,0.002433155454837459
